Start,End,Duration,TCP Connect,TLS Handshake,Wait,Receive,Status,Content Type,Request Size,Response Size,URL
350821,351152,331,0,0,281,42,200,application/json,6669,66509,https://default.stg.api.discomax.com/cms/routes/show/52dae4c7-2ab1-4bb9-ab1c-8100fd54e2f9?decorators=articleBodyRichText.richTextHtml%2CisFavorite%2CviewingHistory%2Cbadges%2Cratings%2CratingDescriptors%2Cedit%2CcontentAction%2CcreditGroups%2Cedit.glyphs%2Cedit.glyphs.images&include=default&page%5Bitems.number%5D=1&page%5Bitems.size%5D=10
351097,351184,87,0,0,79,7,201,application/json,1049,248,https://api.apptentive.com/conversations/65323fdb76906c585b0e61b9/events
351486,351635,149,0,0,132,8,200,application/json;charset=utf-8,6669,5640,https://default.stg.api.discomax.com/content/videos/52dae4c7-2ab1-4bb9-ab1c-8100fd54e2f9/activeVideoForShow?decorators=contentAction%2CviewingHistory&include=creditGroups%2Cedit%2Cedit.glyphs%2Cedit.glyphs.images%2Cimages%2Cratings%2Cratings.images%2CratingDescriptors%2CratingDescriptors.images%2Cseason%2Cshow%2Cshow.images%2Cshow.seasons%2Cshow.trailerVideo.edit%2CtaxonomyNodes%2CtaxonomyNodes.images
351980,352247,267,0,0,260,6,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=timer&session_counter=1&iaecounter=1&device_timestamp=1697792043509&prev_response_time=1697792034701&prev_update_time=1697792034702&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=871EEE09-5EC7-474C-81D5-25A1F56B283E
357202,357320,118,0,0,108,8,201,application/json,1046,248,https://api.apptentive.com/conversations/65323fdb76906c585b0e61b9/events
357299,357797,498,17,92,109,19,200,text/xml;charset=utf-8,1996,35432,https://init.itunes.apple.com/bag.xml?ix=6&os=14&locale=en_US
357328,357422,94,0,0,86,7,201,application/json,1052,248,https://api.apptentive.com/conversations/65323fdb76906c585b0e61b9/events
357933,358279,346,17,66,15,18,200,text/xml;charset=utf-8,1996,35309,https://init.itunes.apple.com/bag.xml?ix=6&os=14&locale=en_US
358225,358330,105,0,0,98,6,201,application/json,1049,248,https://api.apptentive.com/conversations/65323fdb76906c585b0e61b9/events
362007,362527,520,0,0,512,7,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=timer&session_counter=1&iaecounter=1&device_timestamp=1697792053510&prev_response_time=1697792044018&prev_update_time=1697792044020&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=391E8426-DA67-49FB-9AD5-FADB64B42925
363099,363486,387,0,0,379,7,201,application/json,997,248,https://api.apptentive.com/conversations/65323fdb76906c585b0e61b9/events
363495,363595,100,0,0,93,6,201,application/json,991,248,https://api.apptentive.com/conversations/65323fdb76906c585b0e61b9/events
363746,364143,397,0,0,377,11,200,application/json,6669,42962,https://default.stg.api.discomax.com/cms/routes/video/watch/5e91e9d9-08ad-4986-beeb-fe58901816af/2daadee8-b235-4072-b986-013011f496d8?page%5Bitems.size%5D=10&page%5Bitems.number%5D=1&include=default&decorators=articleBodyRichText.richTextHtml%2CisFavorite%2CviewingHistory%2Cbadges%2Cratings%2CratingDescriptors%2Cedit%2CcontentAction%2CcreditGroups%2Cedit.glyphs%2Cedit.glyphs.images
364303,364841,538,29,245,48,17,200,application/json,246,1186,https://imasdk.googleapis.com/pal/key/public.json
364627,365003,376,19,172,112,20,200,application/json; charset=utf-8,803,3266,https://services.brightline.tv/api/v2/config/1024
364628,364999,371,18,171,100,23,200,application/json; charset=utf-8,896,134,https://events.brightline.tv/track
364665,365138,473,81,261,79,12,200,,1906,233,https://lkurrgueme6j22ns33na56jlb.litix.io/
364905,365274,369,0,0,352,7,200,application/json; charset=utf-8,9883,2504,https://default.stg.api.discomax.com/playback-orchestrator/any/playback-orchestrator/v1/playbackInfo
365374,365763,389,198,74,60,16,200,application/vnd.apple.mpegurl,322,2728,https://cf.stg.media.h264.io/r/hls.m3u8?f.audioTrack=en-US%7Cdescriptive%2Cprogram&f.audioTrack=es-419%7Cprogram&f.audioTrack=pt-BR%7Cprogram&f.initialBitrate=2000&r.duration=1360.984625&r.host=https%3A%2F%2Fakm.stg.media.h264.io&r.keymod=1&r.main=0&r.manifest=0ff64c3b-096f-48c5-ac74-e7b4c25ca24a%2F1_11d5e4.m3u8&r.origin=wbd
366017,366103,86,0,0,70,8,200,application/json,6669,3694,https://default.stg.api.discomax.com/cms/recommendations/nextVideos?include=edit%2Cedit.glyphs%2Cedit.glyphs.images%2Cimages%2Cratings%2Cratings.images%2CratingDescriptors%2CratingDescriptors.images%2Cseason%2Cshow%2Cshow.images%2Cshow.seasons%2Cshow.trailerVideo.edit&videoId=5e91e9d9-08ad-4986-beeb-fe58901816af&algorithm=naturalOrder
366207,366417,210,29,94,48,16,200,application/vnd.apple.mpegurl,324,1302,https://cf.stage.media.h264.io/r/hlsMedia.m3u8?r.host=https%3A%2F%2Fakm.stg.media.h264.io&r.manifest=0ff64c3b-096f-48c5-ac74-e7b4c25ca24a%2F1_3f8d14_a_a7.m3u8&r.origin=wbd
366362,366764,402,61,248,43,14,200,application/vnd.apple.mpegurl,324,2775,https://cf.stage.media.h264.io/r/hlsMedia.m3u8?r.host=https%3A%2F%2Fakm.stg.media.h264.io&r.manifest=0ff64c3b-096f-48c5-ac74-e7b4c25ca24a%2F1_106a2f_v_v7.m3u8&r.origin=wbd
366887,367716,829,174,104,476,34,206,video/mp4,355,1536,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v7.mp4
366938,367459,521,122,79,37,17,200,binary/octet-stream,206,1776,https://misc.hbomaxcdn.com/atv_certificates/hbo.file
367209,367711,502,69,102,273,30,206,video/mp4,355,1352,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a7.mp4
367405,367464,59,0,0,38,21,200,binary/octet-stream,206,1776,https://misc.hbomaxcdn.com/atv_certificates/hbo.file
367730,367906,176,0,0,116,60,206,video/mp4,367,128816,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a7.mp4
367741,370012,2271,0,0,639,1632,206,video/mp4,369,3903259,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v7.mp4
368172,368289,117,0,0,45,72,206,video/mp4,367,128816,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a7.mp4
368297,368401,104,0,0,81,23,206,video/mp4,367,128816,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a7.mp4
368411,368512,101,0,0,87,14,206,video/mp4,367,128816,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a7.mp4
368971,369124,153,0,0,44,109,206,video/mp4,367,128816,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a7.mp4
370031,371292,1261,0,0,155,1106,206,video/mp4,369,3846553,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v7.mp4
370495,370562,67,0,0,57,9,206,video/mp4,367,128816,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a7.mp4
371052,371107,55,0,0,42,13,200,application/vnd.apple.mpegurl,322,2728,https://cf.stg.media.h264.io/r/hls.m3u8?f.audioTrack=en-US%7Cdescriptive%2Cprogram&f.audioTrack=es-419%7Cprogram&f.audioTrack=pt-BR%7Cprogram&f.initialBitrate=2000&r.duration=1360.984625&r.host=https%3A%2F%2Fakm.stg.media.h264.io&r.keymod=1&r.main=0&r.manifest=0ff64c3b-096f-48c5-ac74-e7b4c25ca24a%2F1_11d5e4.m3u8&r.origin=wbd
371132,371337,205,0,0,154,50,200,application/vnd.apple.mpegurl,324,2701,https://cf.stage.media.h264.io/r/hlsMedia.m3u8?r.host=https%3A%2F%2Fakm.stg.media.h264.io&r.manifest=0ff64c3b-096f-48c5-ac74-e7b4c25ca24a%2F1_106a2f_v_v2.m3u8&r.origin=wbd
371134,371279,145,0,0,129,16,200,application/vnd.apple.mpegurl,324,2396,https://cf.stage.media.h264.io/r/hlsMedia.m3u8?r.host=https%3A%2F%2Fakm.stg.media.h264.io&r.manifest=0ff64c3b-096f-48c5-ac74-e7b4c25ca24a%2F1_3f8d14_a_a6.m3u8&r.origin=wbd
371134,371658,524,132,77,62,22,204,image/gif,254,601,https://pagead2.googlesyndication.com/pagead/gen_204?lid=116&c=448570996&id=asscs&sdkv=h.3.2.2%2Fn.ios.3.2.2%2Fcom.discovery.mobile.enterprise.discoveryplus&dt=3&et=5&asscs_correlator=2711983524&ms=khwL32QcsbvQUglKP8uGrcUwylFhRAZVCoo-vIgpJlwuKlS0ur6WjrpXe0tE7m4jQtJ24NlAIDNgfxLvzHdigcLgz67CW0uS6cc4SiY0lmfgeCLgLyPJjzewGLqnguL_nVBl3CMQG1d1hGGJaux0K-eZeJ6bev8ROfkovJTURhJq6UR4LX_dfZP3yLqGYYVzSlc025EhVlAZ4Z3svWB9HjoPrVwY3QKPb9vGsuSXRSAs3cNDNmvVm888s915S-Ya9e0vcO87KwS27jF6vtHnSaPXL_EbCtueCv_Wqwx9vywRAUvByF6hkkX-MCl4ge469XuL3J1cKngQyh49G18cmw&palv=2.5.3
371325,371664,339,0,0,315,24,206,video/mp4,355,1382,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
371340,372150,810,0,0,63,747,206,video/mp4,369,3881738,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v7.mp4
371352,372001,649,56,151,387,16,206,video/mp4,355,1530,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
371609,372292,683,263,149,95,142,206,video/mp4,367,128816,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a7.mp4
371692,371899,207,0,0,192,14,206,video/mp4,365,32751,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
371953,372089,136,0,0,119,17,206,video/mp4,365,32153,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
372011,372926,915,0,0,669,246,206,video/mp4,367,122877,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
372019,372295,276,0,0,264,11,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=timer&session_counter=1&iaecounter=1&device_timestamp=1697792063522&prev_response_time=1697792054296&prev_update_time=1697792054297&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=4CA9E0BC-B0DC-4FC7-A0F3-9A43F7EAE472
372097,372199,102,0,0,52,50,206,video/mp4,365,32753,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
372173,373657,1484,0,0,158,1325,206,video/mp4,369,3945617,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v7.mp4
372206,372400,194,0,0,179,14,206,video/mp4,365,32532,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
372524,372939,415,0,0,102,312,206,video/mp4,367,128816,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a7.mp4
372945,373009,64,0,0,43,20,206,video/mp4,365,32514,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
372953,373044,91,0,0,36,55,206,video/mp4,367,100696,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
373060,373168,108,0,0,90,17,206,video/mp4,365,32750,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
373064,373149,85,0,0,39,46,206,video/mp4,367,109853,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
373168,373327,159,0,0,138,20,206,video/mp4,367,118753,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
373176,373332,156,0,0,135,21,206,video/mp4,365,32144,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
373343,373430,87,0,0,59,28,206,video/mp4,367,99102,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
373352,373437,85,0,0,73,12,206,video/mp4,365,32794,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
373452,373587,135,0,0,123,12,206,video/mp4,365,32561,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
373453,373636,183,0,0,159,24,206,video/mp4,367,127776,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
373673,373760,87,0,0,55,32,206,video/mp4,365,32158,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
373679,373753,74,0,0,43,30,206,video/mp4,367,151683,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
373683,374552,869,0,0,50,819,206,video/mp4,369,3932955,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v7.mp4
373777,373979,202,0,0,191,11,206,video/mp4,367,184052,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
373779,373993,214,0,0,203,11,206,video/mp4,365,32777,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
374002,374156,154,0,0,47,106,206,video/mp4,367,178918,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
374016,374146,130,0,0,116,13,206,video/mp4,365,32324,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
374162,374443,281,0,0,212,69,206,video/mp4,367,128816,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a7.mp4
374171,374405,234,0,0,208,25,206,video/mp4,365,32947,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
374173,374389,216,0,0,84,132,206,video/mp4,367,137801,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
374425,374517,92,0,0,67,25,206,video/mp4,367,121036,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
374477,374590,113,0,0,83,30,206,video/mp4,365,32118,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
374530,374596,66,0,0,50,16,206,video/mp4,367,93935,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
374594,375257,663,0,0,31,632,206,video/mp4,369,3883331,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v7.mp4
374616,374713,97,0,0,83,14,206,video/mp4,365,32811,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
374620,374710,90,0,0,35,55,206,video/mp4,367,87335,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
374747,374863,116,0,0,89,27,206,video/mp4,367,148829,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
374748,374795,47,0,0,38,9,206,video/mp4,365,32565,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
374783,375136,353,0,0,251,102,206,video/mp4,367,128816,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a7.mp4
374816,375047,231,0,0,213,17,206,video/mp4,365,32441,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
374872,375154,282,0,0,250,32,206,video/mp4,367,214033,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
375094,375208,114,0,0,84,30,206,video/mp4,365,32424,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
375178,375282,104,0,0,71,33,206,video/mp4,367,175933,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
375224,375316,92,0,0,84,8,206,video/mp4,365,32568,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
375278,375903,625,0,0,131,494,206,video/mp4,369,3918076,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v7.mp4
375290,375494,204,0,0,122,81,206,video/mp4,367,258332,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
375324,375462,138,0,0,129,9,206,video/mp4,365,32655,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
375472,375620,148,0,0,116,32,206,video/mp4,365,32534,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
375533,375644,111,0,0,59,52,206,video/mp4,367,267039,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
375595,375756,161,0,0,95,66,206,video/mp4,367,128816,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a7.mp4
375654,375718,64,0,0,52,12,206,video/mp4,365,32385,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
375675,375851,176,0,0,139,37,206,video/mp4,367,190213,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
375837,375902,65,0,0,54,11,206,video/mp4,365,32381,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
375871,376084,213,0,0,195,17,206,video/mp4,367,181971,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
375921,376608,687,0,0,169,518,206,video/mp4,369,3889062,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v7.mp4
376105,376208,103,0,0,90,13,206,video/mp4,365,32781,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
376112,376255,143,0,0,74,69,206,video/mp4,367,175300,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
376239,376331,92,0,0,77,15,206,video/mp4,365,32637,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
376270,376547,277,0,0,198,79,206,video/mp4,367,128816,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a7.mp4
376285,376462,177,0,0,52,125,206,video/mp4,367,136890,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
376324,376465,141,0,0,130,11,204,image/gif,254,601,https://pagead2.googlesyndication.com/pagead/gen_204?lid=116&c=1351354853&id=asscs&sdkv=h.3.2.2%2Fn.ios.3.2.2%2Fcom.discovery.mobile.enterprise.discoveryplus&dt=3&et=6&asscs_correlator=2711983524&ms=khwL32QcsbvQUglKP8uGrcUwylFhRAZVCoo-vIgpJlwuKlS0ur6WjrpXe0tE7m4jQtJ24NlAIDNgfxLvzHdigcLgz67CW0uS6cc4SiY0lmfgeCLgLyPJjzewGLqnguL_nVBl3CMQG1d1hGGJaux0K-eZeJ6bev8ROfkovJTURhJq6UR4LX_dfZP3yLqGYYVzSlc025EhVlAZ4Z3svWB9HjoPrVwY3QKPb9vGsuSXRSAs3cNDNmvVm888s915S-Ya9e0vcO87KwS27jF6vtHnSaPXL_EbCtueCv_Wqwx9vywRAUvByF6hkkX-MCl4ge469XuL3J1cKngQyh49G18cmw&palv=2.5.3
376490,376580,90,0,0,81,9,206,video/mp4,365,32272,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
376502,376630,128,0,0,93,35,206,video/mp4,367,154306,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
376636,377701,1065,0,0,45,1020,206,video/mp4,369,3953510,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v7.mp4
376645,376736,91,0,0,77,13,206,video/mp4,365,32375,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
376648,376784,136,0,0,52,84,206,video/mp4,367,180512,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
376735,376795,60,0,0,41,18,204,image/gif,254,601,https://pagead2.googlesyndication.com/pagead/gen_204?lid=116&c=239216354&id=asscs&sdkv=h.3.2.2%2Fn.ios.3.2.2%2Fcom.discovery.mobile.enterprise.discoveryplus&dt=3&et=4&asscs_correlator=2711983524&ms=null&palv=2.5.3
376798,376909,111,0,0,100,10,206,video/mp4,365,32854,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
376807,376878,71,0,0,61,10,206,video/mp4,367,183692,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
376821,377616,795,0,0,317,478,206,video/mp4,367,128816,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a7.mp4
376893,377140,247,0,0,42,205,206,video/mp4,367,200904,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
376920,377566,646,0,0,634,12,206,video/mp4,365,32428,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
377162,377311,149,0,0,73,76,206,video/mp4,367,209146,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
377319,377525,206,0,0,62,144,206,video/mp4,367,163250,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
377534,377622,88,0,0,74,14,206,video/mp4,367,209640,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
377575,377700,125,0,0,112,13,206,video/mp4,365,32306,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
377670,377748,78,0,0,53,25,206,video/mp4,367,176473,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
377731,377785,54,0,0,36,18,206,video/mp4,365,32585,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
377758,377831,73,0,0,62,11,206,video/mp4,367,188375,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
377799,377949,150,0,0,139,11,206,video/mp4,365,32658,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
377842,377944,102,0,0,70,32,206,video/mp4,367,127155,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
377959,378212,253,0,0,221,32,206,video/mp4,367,148614,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
377968,378251,283,0,0,271,12,206,video/mp4,365,32724,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
378221,378608,387,0,0,340,47,206,video/mp4,367,258608,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/v/1_106a2f/v2.mp4
378250,378582,332,0,0,314,17,204,image/gif,254,601,https://pagead2.googlesyndication.com/pagead/gen_204?lid=116&c=2307535072&id=asscs&sdkv=h.3.2.2%2Fn.ios.3.2.2%2Fcom.discovery.mobile.enterprise.discoveryplus&dt=3&et=7&asscs_correlator=2711983524&ms=khwL32QcsbvQUglKP8uGrcUwylFhRAZVCoo-vIgpJlwuKlS0ur6WjrpXe0tE7m4jQtJ24NlAIDNgfxLvzHdigcLgz67CW0uS6cc4SiY0lmfgeCLgLyPJjzewGLqnguL_nVBl3CMQG1d1hGGJaux0K-eZeJ6bev8ROfkovJTURhJq6UR4LX_dfZP3yLqGYYVzSlc025EhVlAZ4Z3svWB9HjoPrVwY3QKPb9vGsuSXRSAs3cNDNmvVm888s915S-Ya9e0vcO87KwS27jF6vtHnSaPXL_EbCtueCv_Wqwx9vywRAUvByF6hkkX-MCl4ge469XuL3J1cKngQyh49G18cmw&palv=2.5.3
